"","resRA","rrr","Vmag","SAO"
"5497",14.76669444,-25.44305556,4.94,182855
"5498",14.78675,-52.20555556,6.07,241995
"5499",14.76855556,-23.15305556,5.81,182857
"5500",14.81233333,-66.59388889,5.91,252894
"5501",14.75838889,0.717222222,5.69,120642
"5502",14.75402778,16.96444444,4.6,101184
"5503",14.76605556,-15.45972222,6.33,158788
"5504",14.76969444,-21.17611111,6.4,182858
"5505",14.74977778,27.075,5.12,NA
"5506",14.74977778,27.07416667,2.7,83500
"5507",14.75575,18.88472222,6.13,101187
"5508",14.78475,-38.29083333,5.94,205937
"5509",14.79225,-43.5575,6.3,225183
"5510",14.75380556,32.78833333,6.28,64306
"5511",14.77080556,1.892777778,3.72,120648
"5512",14.76833333,15.13194444,5.63,101200
"5513",14.78713889,-21.32472222,6.06,182873
"5514",14.78958333,-25.62444444,5.63,182875
"5515",14.81858333,-56.66777778,6.23,242026
"5516",14.79577778,-26.0875,5.24,182882
"5517",14.79930556,-26.64638889,5.77,182883
"5518",14.79858333,-12.83972222,6.35,158808
"5519",14.81058333,-36.63472222,6.04,205966
"5520",14.88713889,-73.19,5.6,257206
"5521",14.82186111,-24.25166667,5.68,182898
"5522",14.81502778,-0.847777778,6.14,140152
"5523",14.82197222,-14.14888889,5.31,158821
"5524",14.80647222,24.36666667,6.14,83535
"5525",15.03077778,-83.22777778,5.65,258713
"5526",14.83813889,-27.96027778,4.41,182911
"5527",14.87638889,-63.81,5.87,252928
"5528",14.86066667,-43.57555556,4.32,225248
"5529",14.81852778,37.81111111,6.16,64344
"5530",14.84477778,-15.99722222,5.15,158836
"5531",14.84797222,-16.04166667,2.75,158840
"5532",14.83288889,28.61583333,5.8,83551
"5533",14.82186111,46.11611111,5.74,45226
"5534",14.83772222,23.91194444,5.85,83553
"5535",14.85027778,-2.299166667,4.94,140176
"5536",14.85002778,-0.257222222,6.18,140177
"5537",14.82563889,51.37472222,6.51,29296
"5538",14.82813889,48.72055556,5.69,45231
"5539",14.91177778,-65.99138889,6.09,252951
"5540",14.96469444,-76.66277778,5.34,257212
"5541",14.84155556,37.27194444,5.48,64355
"5542",14.87586111,-30.57694444,6.29,206035
"5543",14.88086111,-37.80333333,5.03,206037
"5544",14.85647222,19.10111111,4.55,101250
"5545",15.07963889,-83.03833333,5.65,258714
"5546",14.92627778,-60.11416667,5.2,242111
"5547",15.00327778,-77.16027778,5.93,257218
"5548",14.90558333,-24.64222222,5.3,182983
"5549",14.91055556,-33.30055556,5.82,206079
"5550",14.88980556,15.70444444,6.4,101273
"5551",14.94555556,-62.78083333,5.11,252965
"5552",14.85733333,59.29388889,5.46,29315
"5553",14.88991667,19.15277778,6.01,101276
"5554",14.90636111,-11.89833333,5.8,158887
"5555",14.99888889,-75.0325,6.2,257219
"5556",14.93813889,-52.80972222,5.38,242120
"5557",15.18563889,-84.7875,5.91,258717
"5558",14.92908333,-33.85583333,5.32,206099
"5559",14.94222222,-47.87916667,5.64,225306
"5560",14.95038889,-51.44694444,6.64,242128
"5561",14.94327778,-39.41611111,6.36,206110
"5562",14.94191667,-32.63666667,6.06,206112
"5563",14.84508333,74.15555556,2.08,8102
"5564",14.94613889,-11.40972222,5.46,158915
"5565",14.95377778,-29.15777778,6.29,183030
"5566",14.96911111,-48.86305556,6.35,225328
"5567",14.937,14.44638889,5.77,101293
"5568",14.95777778,-21.41555556,5.74,183040
"5569",14.93297222,32.30027778,6.12,64408
"5570",14.95305556,-4.346388889,4.49,140240
"5571",14.97552778,-43.13388889,2.68,225335
"5572",14.97688889,-39.90666667,6.15,206154
"5573",14.95925,-0.1675,5.53,120758
"5574",14.951,21.55527778,6.49,83596
"5575",14.95325,16.38833333,5.71,101299
"5576",14.98602778,-42.10416667,3.13,225344
"5577",14.97755556,-27.65722222,5.65,183058
"5578",14.97038889,-11.155,6.6,158935
"5579",14.98719444,-37.88138889,6.47,206167
"5580",14.99086111,-43.16,6.1,225351
"5581",14.93972222,49.62861111,5.63,45288
"5582",14.98155556,-11.14416667,5.87,158946
"5583",14.98133333,-4.989166667,6.09,140256
"5584",14.98975,4.567777778,5.93,120774
"5585",15.02027778,-38.05833333,5.89,206208
"5586",15.01622222,-8.518888889,4.92,140270
"5587",15.03280556,-34.35888889,6.22,206223
"5588",14.99358333,39.26527778,5.64,64449
"5589",14.95972222,65.9325,4.6,16558
"5590",15.02216667,-2.755,5.52,140276
"5591",15.03511111,-28.06055556,5.85,183099
"5592",15.01455556,22.04555556,6.38,83616
"5593",15.08005556,-64.03166667,5.17,253005
"5594",15.03025,-0.140555556,5.71,120798
"5595",15.04980556,-32.64333333,5.44,206239
"5596",14.839,82.51194444,5.64,2459
"5597",15.01075,47.27777778,6.37,45326
"5598",15.11908333,-71.90527778,6.52,257238
"5599",15.04580556,-3.031388889,6.61,140286
"5600",15.03513889,25.00805556,4.81,83624
"5601",15.04833333,2.091388889,4.4,120809
"5602",15.03244444,40.39055556,3.5,45337
"5603",15.06783333,-25.28194444,3.29,183139
"5604",15.07858333,-40.86138889,6.41,225422
"5605",15.08533333,-47.05111111,4.72,225426
"5606",15.08533333,-47.05111111,4.82,225426
"5607",15.08863889,-41.06722222,5.15,225435
"5608",15.02419444,60.20444444,5.93,16574
"5609",15.05169444,35.20583333,5.51,64476
"5610",15.06844444,5.4925,6.5,120822
"5611",15.13244444,-65.27555556,6.17,253024
"5612",15.05183333,44.64444444,6.65,45348
"5613",15.06013889,34.56611111,6.59,64484
"5614",15.09658333,-25.78972222,6.67,183163
"5615",15.10386111,-36.26416667,6.27,206292
"5616",15.07408333,26.9475,4.54,83645
"5617",15.12386111,-49.08833333,5.77,225456
"5618",15.06316667,47.65444444,4.76,45357
"5619",15.10925,-30.91888889,5.96,206300
"5620",15.10752778,-22.03194444,6.17,183176
"5621",15.15830556,-67.08416667,5.76,253031
"5622",15.11044444,-16.25694444,5.2,159028
"5623",15.15708333,-63.64277778,6.28,253034
"5624",15.13669444,-40.58388889,5.79,225474
"5625",15.14419444,-42.86777778,5.85,225479
"5626",15.14738889,-45.27972222,4.05,225483
"5627",15.0905,48.15111111,5.57,45370
"5628",15.20938889,-72.77027778,6.01,257247
"5629",15.06605556,65.91972222,6.13,16587
"5630",15.10975,36.45555556,6.35,64503
"5631",15.12786111,5.498055556,6.16,120852
"5632",15.17905556,-61.4225,6.3,253043
"5633",15.12233333,18.44166667,6.02,101379
"5634",15.12169444,24.86916667,4.93,83671
"5635",15.10463889,54.55638889,5.25,29407
"5636",15.16875,-38.7925,5.98,206352
"5637",15.18777778,-55.34611111,5.54,242287
"5638",15.13994444,26.30111111,5.67,83682
"5639",15.14816667,13.235,6.1,101403
"5640",15.14319444,25.10861111,5.81,83685
"5641",15.17183333,-26.33277778,5.76,183237
"5642",15.19302778,-45.2775,6.44,225517
"5643",15.19219444,-45.27944444,7.39,225516
"5644",15.23863889,-70.07944444,5.81,253062
"5645",15.21694444,-61.74388889,6.32,253059
"5646",15.19891667,-48.73777778,3.87,225525
"5647",15.19933333,-48.74361111,5.69,225526
"5648",15.13875,50.055,6.39,29420
"5649",15.20475,-52.09916667,3.41,242304
"5650",15.20869444,-48.21861111,6.33,225533
"5651",15.21375,-44.50055556,4.82,225539
"5652",15.20369444,-19.79166667,4.54,159090
"5653",15.21872222,-36.09138889,6.1,206418
"5654",15.20119444,18.97583333,5.89,101429
"5655",15.22152778,-24.00833333,6.47,183269
"5656",15.222,-19.6475,6.08,159105
"5657",15.22463889,-25.30916667,6.45,183275
"5658",15.23147222,-26.19361111,5.84,183285
"5659",15.21208333,19.28583333,6.68,101437
"5660",15.24369444,-31.51916667,4.91,206445
"5661",15.27677778,-60.90388889,5.73,253082
"5662",15.24269444,-17.76861111,6.17,159122
"5663",15.26494444,-48.07416667,5.95,225590
"5664",15.28241667,-60.9575,5.09,253084
"5665",15.22552778,22.98333333,6.3,83723
"5666",15.29413889,-63.61055556,4.86,253088
"5667",15.26777778,-41.49111111,5.16,225600
"5668",15.26958333,-43.48472222,6.04,225602
"5669",15.24741667,-5.502777778,6.28,140408
"5670",15.29188889,-58.80111111,4.07,242384
"5671",15.31516667,-68.67944444,2.89,253097
"5672",15.17891667,67.78138889,6.17,16630
"5673",15.22655556,38.26472222,6.2,64572
"5674",15.23502778,31.78805556,5.99,64574
"5675",15.25316667,4.939444444,5.33,120916
"5676",15.24144444,29.16416667,5.26,83729
"5677",15.23619444,42.17138889,6.13,45445
"5678",15.27305556,-22.39944444,5.5,183328
"5679",15.26363889,0.372222222,5.63,120920
"5680",15.31358333,-60.49638889,5.46,253101
"5681",15.25838889,33.31472222,3.47,64589
"5682",15.30261111,-41.06083333,6.28,225631
"5683",15.30888889,-47.875,4.27,225638
"5684",15.34463889,-67.48138889,6.28,253115
"5685",15.28344444,-9.383055556,2.61,140430
"5686",15.29719444,-30.14888889,4.34,183346
"5687",15.31566667,-40.78833333,5.59,225647
"5688",15.31147222,-31.20944444,6.18,206509
"5689",15.32544444,-37.09666667,6.2,206523
"5690",15.30727778,-0.461388889,5.89,140444
"5691",15.24397222,67.34666667,5.13,16660
"5692",15.30680556,20.57277778,5.7,83755
"5693",15.24775,68.94527778,6.51,16662
"5694",15.32188889,1.765277778,5.06,120946
"5695",15.35619444,-40.6475,3.22,225691
"5696",15.35980556,-40.74972222,6.2,225695
"5697",15.35836111,-38.21916667,6.48,206543
"5698",15.36897222,-47.92777778,5,225703
"5699",15.36338889,-48.31777778,5.65,225697
"5700",15.38622222,-60.65694444,5.67,253136
"5701",15.34825,-18.15861111,6.17,159187
"5702",15.32505556,32.51527778,6.32,64630
"5703",15.35038889,-15.54833333,6.3,159191
"5704",15.38963889,-59.32083333,4.51,242463
"5705",15.36344444,-36.26138889,3.56,206552
"5706",15.34641667,-2.413333333,6.35,140473
"5707",15.35211111,-5.824722222,5.54,140474
"5708",15.37802778,-44.68944444,3.37,225712
"5709",15.33569444,29.61611111,5.51,83768
"5710",15.35055556,0.715277778,5.35,120955
"5711",15.35191667,24.95777778,6.39,83778
"5712",15.38594444,-36.85861111,4.54,206580
"5713",15.43741667,-68.30916667,5.89,253155
"5714",15.28497222,71.82388889,5.02,8207
"5715",15.33477778,51.95861111,5.66,29487
"5716",15.34488889,44.43416667,6.19,45497
"5717",15.37311111,12.5675,6.28,101508
"5718",15.3635,32.93388889,5.37,64656
"5719",15.41247222,-39.71027778,5.37,206597
"5720",15.39783333,-12.36944444,5.72,159227
"5721",15.39547222,-1.0225,6.12,140502
"5722",15.4185,-38.16944444,7.03,206607
"5723",15.40330556,-10.32222222,4.94,159234
"5724",15.42227778,-38.73361111,4.6,206616
"5725",15.45919444,-64.53138889,5.71,253174
"5726",15.37705556,39.58138889,5.5,64667
"5727",15.38675,30.28777778,5.58,64673
"5728",15.38675,30.28777778,6.08,NA
"5729",15.72133333,-84.46527778,5.57,258731
"5730",15.52522222,-73.38944444,5.49,257289
"5731",15.37702778,62.04722222,5.98,16712
"5732",15.40141667,45.27111111,6.01,45521
"5733",15.40816667,37.37722222,4.31,64686
"5734",15.40858333,37.34777778,6.5,64687
"5735",15.34547222,71.83388889,3.05,8220
"5736",15.45505556,-36.76777778,5.45,206660
"5737",15.37733333,63.34138889,5.79,16713
"5738",15.47422222,-51.5975,6.1,242569
"5739",15.42983333,15.42805556,5.17,101545
"5740",15.43147222,19.48083333,6.27,101548
"5741",15.43816667,34.33583333,5.46,64701
"5742",15.49008333,-46.73277778,5.24,225825
"5743",15.47094444,-16.71638889,5.64,159280
"5744",15.4155,58.96611111,3.29,29520
"5745",15.46080556,25.10166667,6.02,83830
"5746",15.47727778,1.842222222,5.17,121020
"5747",15.46380556,29.10583333,3.68,83831
"5748",15.44236111,54.02,6.45,29527
"5749",15.51008333,-20.72833333,6.22,183533
"5750",15.51122222,-16.60944444,5.82,159307
"5751",15.53455556,-38.62305556,6.25,206736
"5752",15.47902778,47.20138889,6.15,45562
"5753",15.53063889,-32.88111111,6.46,206734
"5754",15.46133333,62.27555556,6.5,16740
"5755",15.46427778,60.67027778,5.9,16741
"5756",15.52872222,-20.16472222,6.22,159317
"5757",15.65508333,-77.91805556,6.18,257303
"5758",15.51538889,8.579166667,6.57,121038
"5759",15.48244444,55.195,6.43,29540
"5760",15.50630556,31.28611111,6.46,64736
"5761",15.50775,36.80416667,6.37,64741
"5762",15.54352778,-19.67055556,5.52,159330
"5763",15.5155,40.83305556,5.02,45580
"5764",15.54866667,-16.85277778,5.5,159335
"5765",15.55252778,-24.48944444,7,183565
"5766",15.60483333,-65.61333333,6.51,253222
"5767",15.56711111,-40.06611111,5.82,206763
"5768",15.48922222,62.09972222,6.38,16746
"5769",15.52288889,36.61638889,6.38,64754
"5770",15.53602778,16.05611111,6.22,101600
"5771",15.612,-66.31694444,4.11,253226
"5772",15.54941667,-1.186388889,5.51,140596
"5773",15.57247222,-39.34944444,6.36,206769
"5774",15.52972222,40.89944444,5.02,45590
"5775",15.57702778,-28.04694444,5.15,183580
"5776",15.58569444,-41.16694444,2.78,225938
"5777",15.56963889,-10.06444444,4.62,140609
"5778",15.54883333,31.35916667,4.14,64769
"5779",15.57244444,-5.695,6.51,140613
"5780",15.57405556,-9.183333333,5.17,140614
"5781",15.59811111,-44.95861111,4.54,225950
"5782",15.67255556,-73.44666667,5.65,257307
"5783",15.56466667,17.13777778,6.45,101618
"5784",15.60336111,-44.39694444,5.43,225957
"5785",15.51547222,64.20861111,5.79,16754
"5786",15.6985,-76.08194444,5.95,257310
"5787",15.59211111,-14.78944444,3.91,159370
"5788",15.58002778,10.5375,3.8,101623
"5789",15.58002778,10.53916667,3.8,101624
"5790",15.60316667,-33.09277778,6.24,206795
"5791",15.58461111,1.668888889,6.56,121071
"5792",15.66986111,-70.22777778,6.44,257308
"5793",15.57813889,26.71472222,2.23,83893
"5794",15.61708333,-28.135,3.58,183619
"5795",15.59255556,17.65555556,6.12,101631
"5796",15.59816667,11.26555556,6.07,101634
"5797",15.63422222,-42.5675,4.33,226004
"5798",15.64708333,-52.37277778,5.44,242793
"5799",15.60936111,-0.561666667,6.51,140643
"5800",15.5875,39.01,5.11,64790
"5801",15.62458333,-26.28,6.19,183631
"5802",15.60822222,10.01,5.26,101640
"5803",15.66569444,-59.90833333,5.95,242803
"5804",15.60813889,16.11888889,5.93,101642
"5805",15.64241667,-39.16083333,6.57,206826
"5806",15.63002778,-23.14166667,5.78,183637
"5807",15.64508333,-39.12805556,6.04,206827
"5808",15.59702778,38.37388889,6.42,64797
"5809",15.63769444,-28.20666667,6.32,183641
"5810",15.63786111,-21.01611111,5.84,183646
"5811",15.58786111,53.92194444,5.97,29583
"5812",15.64427778,-29.77777778,3.66,183649
"5813",15.61483333,29.99111111,6.52,64808
"5814",15.64847222,-19.30194444,5.38,159411
"5815",15.64444444,-8.794444444,6.5,140671
"5816",15.64447222,-8.791111111,6.48,140672
"5817",15.60113889,52.06972222,6.74,29589
"5818",15.59919444,54.63055556,5.74,29588
"5819",15.65591667,-23.15027778,6.34,183665
"5820",15.66277778,-34.41194444,4.67,206843
"5821",15.68286111,-47.73555556,6.23,226059
"5822",15.67094444,-31.21361111,6.34,206858
"5823",15.63044444,40.35333333,5.24,45643
"5824",15.67136111,-23.81805556,4.96,183686
"5825",15.68647222,-44.66111111,4.64,226064
"5826",15.52358333,77.34944444,4.96,8274
"5827",15.64691667,34.675,6.11,64825
"5828",15.62555556,54.50888889,5.87,29597
"5829",15.48638889,80.44861111,6.58,2556
"5830",15.63783333,46.79777778,5.75,45650
"5831",15.66955556,12.05305556,6.25,101673
"5832",15.71033333,-49.48944444,6.04,226089
"5833",15.65616667,36.63666667,6,64833
"5834",15.65630556,36.63583333,5.07,64834
"5835",15.64286111,50.42333333,5.84,29600
"5836",15.73197222,-60.28722222,6.48,253269
"5837",15.71063889,-37.425,5.24,206887
"5838",15.69911111,-19.67888889,4.74,159442
"5839",15.71138889,-34.71055556,4.75,206889
"5840",15.68311111,16.02472222,6.01,101678
"5841",15.65263889,57.92444444,6.45,29609
"5842",15.69252778,19.67027778,4.52,101682
"5843",15.6965,12.8475,5.33,101683
"5844",15.62752778,69.28333333,5.62,16794
"5845",15.69852778,18.46388889,5.81,101686
"5846",15.73961111,-41.81944444,5.94,226132
"5847",15.72358333,-15.04333333,6.31,159461
"5848",15.73455556,-15.67277778,5.41,159466
"5849",15.71238889,26.29555556,3.84,83958
"5850",15.71961111,13.66777778,6.48,101699
"5851",15.79822222,-65.4425,6.18,253297
"5852",15.79825,-65.4425,6.39,NA
"5853",15.73383333,2.515,5.88,121152
"5854",15.73780556,6.425555556,2.65,121157
"5855",15.73313889,32.51583333,5.56,64870
"5856",15.77022222,-28.06166667,6.51,183772
"5857",15.71408333,52.36083333,5.51,29628
"5858",15.74502778,17.26416667,6.14,101712
"5859",15.75652778,5.446944444,5.58,121170
"5860",15.77894444,-34.6825,5.61,206962
"5861",15.76102778,0.891388889,6.33,121173
"5862",15.79038889,-40.19416667,6.42,226206
"5863",15.76822222,-1.804444444,5.4,140740
"5864",15.79138889,-37.91638889,6.01,206976
"5865",15.81397222,-52.43805556,6.07,243001
"5866",15.77927778,-6.120277778,6.24,140751
"5867",15.76980556,15.42194444,3.67,101725
"5868",15.77405556,7.353055556,4.43,121186
"5869",15.83525,-53.20944444,5.77,243022
"5870",15.78813889,14.11527778,5.71,101739
"5871",15.83263889,-48.91194444,5.84,226254
"5872",15.83786111,-45.40166667,6.12,226263
"5873",15.85188889,-55.05583333,5.73,243044
"5874",15.80369444,13.78861111,6,101744
"5875",15.81577778,-3.818611111,5.53,140775
"5876",15.88241667,-65.1525,6.54,253323
"5877",15.80055556,31.73583333,6.44,64915
"5878",15.77633333,55.47472222,5.92,29655
"5879",15.81233333,18.14166667,4.09,101752
"5880",15.80955556,28.15666667,5.85,84015
"5881",15.827,-3.430277778,3.53,140787
"5882",15.85875,-47.06055556,6.01,226295
"5883",15.84930556,-33.62722222,3.95,207040
"5884",15.88966667,-62.60694444,6.19,253328
"5885",15.84963889,-25.75138889,4.64,183854
"5886",15.77777778,62.59944444,5.19,16848
"5887",15.79388889,55.37666667,5.86,29668
"5888",15.83819444,2.196388889,5.23,121215
"5889",15.82658333,26.06833333,4.63,84019
"5890",15.88097222,-50.61527778,6.6,243078
"5891",15.92488889,-68.60305556,5.09,253342
"5892",15.84694444,4.477777778,3.71,121218
"5893",15.87022222,-29.88666667,6.4,183873
"5894",15.84491667,15.13361111,5.2,101771
"5895",15.85433333,-3.090555556,5.11,140801
"5896",15.86066667,-14.13361111,6.19,159544
"5897",15.91902778,-63.43055556,2.85,253346
"5898",15.91461111,-60.74333333,6.15,253344
"5899",15.85441667,20.97777778,4.76,84037
"5900",15.92563889,-60.17777778,5.77,253349
"5901",15.85386111,35.6575,4.82,64948
"5902",15.88891667,-20.16722222,5.03,183895
"5903",15.73430556,77.79444444,4.32,8328
"5904",15.89352778,-25.32722222,4.59,183896
"5905",15.935,-60.48277778,5.76,253353
"5906",15.89827778,-24.53305556,5.39,183900
"5907",15.89883333,-23.97805556,5.42,183901
"5908",15.89708333,-16.72944444,4.15,159563
"5909",15.88227778,17.40361111,6.36,101789
"5910",15.90833333,-27.33861111,6.14,183907
"5911",15.88669444,13.19666667,6.1,101792
"5912",15.91097222,-25.24361111,5.87,183914
"5913",15.89302778,16.075,6.09,101796
"5914",15.87791667,42.45166667,4.62,45772
"5915",15.91675,-19.38305556,5.94,159572
"5916",15.92511111,-31.08361111,6.21,207119
"5917",15.92502778,-26.26583333,5.62,183931
"5918",15.93513889,-39.86416667,6.03,207128
"5919",15.91119444,8.580277778,6.29,121254
"5920",15.98280556,-65.03777778,5.75,253362
"5921",15.95105556,-48.16222222,6.31,226392
"5922",15.87127778,55.82666667,5.81,29698
"5923",15.93719444,-31.78583333,6.29,207134
"5924",15.90961111,20.31083333,5.44,84070
"5925",15.94819444,-33.96638889,5.12,207144
"5926",15.94838889,-33.96416667,5.62,207145
"5927",15.93733333,-14.39944444,6.37,159584
"5928",15.94808333,-29.21416667,3.88,183957
"5929",15.95591667,-36.185,5.8,207152
"5930",15.94261111,-14.82916667,6.13,159587
"5931",15.92772222,18.62055556,6.26,101821
"5932",15.91052778,43.13861111,5.37,45788
"5933",15.94088889,15.66166667,3.85,101826
"5934",15.96122222,-20.98305556,5.85,183972
"5935",15.97519444,-37.50305556,6.31,207178
"5936",15.92988889,37.94694444,5.45,64974
"5937",15.99833333,-54.02111111,6.1,243219
"5938",15.92516667,42.56611111,5.75,45790
"5939",16.01963889,-63.77666667,6.41,253377
"5940",15.95405556,14.41444444,5.54,101834
"5941",15.96983333,-14.27944444,4.88,159607
"5942",15.97633333,-24.83138889,5.43,183982
"5943",15.99175,-41.74444444,4.99,226425
"5944",15.98086111,-26.11416667,2.89,183987
"5945",15.99944444,-40.65277778,6.49,226431
"5946",16.01844444,-54.57777778,6.13,243246
"5947",15.95980556,26.87777778,4.15,84098
"5948",16.00202778,-38.39694444,3.41,207208
"5949",15.93047222,58.91166667,6.31,29723
"5950",15.95830556,39.69527778,6.31,64988
"5951",16.04788889,-62.54166667,6.25,253390
"5952",16.01491667,-40.43527778,6.21,226442
"5953",16.00555556,-22.62166667,2.32,184014
"5954",16.00544444,-16.53333333,5.47,159625
"5955",16.09883333,-72.40083333,5.7,257357
"5956",16.02208333,-31.88944444,6.33,207234
"5957",15.98269444,36.64388889,5.62,65001
"5958",15.99172222,25.92027778,2,84129
"5959",16.01322222,-8.411388889,5.55,140897
"5960",15.96316667,54.74972222,4.95,29727
